"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"A-Rank Thunder Tanjouhen","Adventure,General","A-Rank Thunder Tanjouhen is an Adventure game, developed by Telenet and published by Riot,which was released in Japan in 1993.","n/a","n/a","n/a","Telenet","Jun 25, 1993 ","http://www.gamefaqs.com/segacd/921876-a-rank-thunder-tanjouhen"
"Sega CD","Hardware,Console","Sega CD is a Hardware game, developed and published by Sega,which was released in Japan in 1991.","6.8","7.5","n/a","Sega","Oct 15, 1992 ","http://www.gamefaqs.com/segacd/916395-sega-cd"
"Sega Classics Arcade Collection 4-in-1","Miscellaneous,Compilation","Sega Classics Arcade Collection 4-in-1 is a Miscellaneous game, developed and published by Sega,which was released in 1992.","8.3","7.6","","","","http://www.gamefaqs.com/segacd/587917-sega-classics-arcade-collection-4-in-1"
"Sega Classics Arcade Collection(5-in-1)","Miscellaneous,Compilation","Sega Classics Arcade Collection(5-in-1) is a Miscellaneous game, developed and published by Sega,which was released in Europe in 1992.","8.0","8.0","n/a","Sega","1994 ","http://www.gamefaqs.com/segacd/587918-sega-classics-arcade-collection-5-in-1"
"Sega Classics Arcade Collection 4-in-1","Miscellaneous,Compilation","Sega Classics Arcade Collection 4-in-1 is a Miscellaneous game, developed and published by Sega,which was released in 1992.","8.3","7.6","","","","http://www.gamefaqs.com/segacd/587917-sega-classics-arcade-collection-4-in-1"
"Sega Classics Arcade Collection(5-in-1)","Miscellaneous,Compilation","Sega Classics Arcade Collection(5-in-1) is a Miscellaneous game, developed and published by Sega,which was released in Europe in 1992.","8.0","8.0","n/a","Sega","1994 ","http://www.gamefaqs.com/segacd/587918-sega-classics-arcade-collection-5-in-1"
"Sega CD","Hardware,Console","Sega CD is a Hardware game, developed and published by Sega,which was released in Japan in 1991.","6.8","7.5","n/a","Sega","Oct 15, 1992 ","http://www.gamefaqs.com/segacd/916395-sega-cd"
"Seima Densetsu 3X3 Eyes","Role-Playing,Console-style RPG","Seima Densetsu 3X3 Eyes is a Role-Playing game, developed and published by Sega,which was released in Japan in 1993.","n/a","8.0","n/a","Sega","Jul 23, 1993 ","http://www.gamefaqs.com/segacd/581799-seima-densetsu-3x3-eyes"
"Fhey Area","Role-Playing,General","Fhey Area is a Role-Playing game, published by Wolf Team,which was released in Japan in 1992.","n/a","9.0","","","","http://www.gamefaqs.com/segacd/581802-fhey-area"
"Sengoku Denshou","Action,Beat-'Em-Up","Sengoku Denshou is an Action game, developed by Dragnet and published by Sammy Studios,which was released in Japan in 1993.","n/a","7.0","","","","http://www.gamefaqs.com/segacd/570508-sengoku-denshou"
"Championship Soccer '94","Sports,Traditional,Soccer,Sim","It's addictive! No other soccer game compares. Created for hardcore soccer fans, Championship Soccer '94 delivers the ultimate in speed, game control and ultra-realistic gameplay. It's the perfect soccer game for players who demand an unbeatable combination of strategy and action. Take charge of one of 100 European club or national teams from around the world. Superb gameplay featuring unique after-touch control of height and curve of ball.","n/a","n/a","n/a","Sensible Software","1994 ","http://www.gamefaqs.com/segacd/587929-championship-soccer-94"
"Sewer Shark","Action,Shooter,Rail","A revolutionary new Mega CD action-adventure featuring live-actors, incredible graphics and awesome sound. Team up with ace sewer jockey Ghost to transport vital supplies via the labyrinth of rat-infested tunnels. Follow flight instructions from your navigational droid, try the vermin, and pray you get to see the sunshine again.","6.0","4.9","","","","http://www.gamefaqs.com/segacd/586448-sewer-shark"
"Shadow of the Beast II","Action,Beat-'Em-Up","Combining non-stop battle action with perplexing puzzle solving, Shadow of the Beast II thrusts you into a dark and mysterious world where wits and combat-hardened game playing skills are your only defense. Take the action to the limit as you fight a relentless onslaught of monsters and ogres. Bashing them into submission, you make your way through a labyrinth of adventure and enter final confrontation with the Beast Mage!","n/a","7.0","n/a","Digital Developments","Jun7, 1994 ","http://www.gamefaqs.com/segacd/922279-shadow-of-the-beast-ii"
"Shadow of the Beast II","Action,Beat-'Em-Up","Combining non-stop battle action with perplexing puzzle solving, Shadow of the Beast II thrusts you into a dark and mysterious world where wits and combat-hardened game playing skills are your only defense. Take the action to the limit as you fight a relentless onslaught of monsters and ogres. Bashing them into submission, you make your way through a labyrinth of adventure and enter final confrontation with the Beast Mage!","n/a","7.0","n/a","Digital Developments","Jun7, 1994 ","http://www.gamefaqs.com/segacd/922279-shadow-of-the-beast-ii"
"Shadowrun","Role-Playing,General","Shadowrun is a Role-Playing game, developed by Group SNE and published by Compile,which was released in Japan in 1996.","n/a","7.9","n/a","Group SNE","Feb 23, 1996 ","http://www.gamefaqs.com/segacd/919216-shadowrun"
"Sherlock Holmes Consulting Detective Vol. II","Adventure,Interactive Movie","Grab your cloak. Get your cap. The game's afoot! Over 1 hour of color interactive video gameplay! In these mysteries, officially authorized by the estate of Sir Arthur Conan Doyle, you question suspects and sift through clues to see if you can beat the master sleuth at his own game.","n/a","5.0","n/a","ICOM Simulations","1993 ","http://www.gamefaqs.com/segacd/587994-sherlock-holmes-consulting-detective-vol-ii"
"Sherlock Holmes: Consulting Detective","Adventure,General","Sherlock Holmes: Consulting Detective is an Adventure game, developed by ICOM Simulations and published by Sega,which was released in 1992.","4.0","5.5","","","","http://www.gamefaqs.com/segacd/587993-sherlock-holmes-consulting-detective"
"Shin Megami Tensei","Role-Playing,General","Shin Megami Tensei is a Role-Playing game, published by Sims,which was released in Japan in 1994.","n/a","8.5","n/a","Sims","Feb 25, 1994 ","http://www.gamefaqs.com/segacd/570510-shin-megami-tensei"
"Shining Force CD","Strategy,Turn-Based,Fantasy","Join the Shining Force in their valiant struggle to beat back the power-mad King Iom and his invading army! To defeat his evil horde and save the Kingdom of Cypress, it will take cunning strategy, magic spells, and even hand-to-hand combat!","8.2","8.0","","","","http://www.gamefaqs.com/segacd/563491-shining-force-cd"
"Silpheed","Action,Shooter,Scrolling","The earth-based &quot;Grayzon&quot; computer defense system has been 'net-jacked'. Mankind's future in space is in your hands! This highly modified SA-77 &quot;Silpheed&quot; tactical fighter spacecraft is up to the challenge... are you? The best space-shooter ever, 11 fast, tough, action-filled battle stages. Amazingly detailed polygon graphics and CD quality music and sound. Left and right main weapons, plus choice of optional weapons systems: Graviton Bomb, EM Defense System, Photon Torpedo or Anti-Matter Bomb.","7.8","7.5","","","","http://www.gamefaqs.com/segacd/587995-silpheed"
"SimEarth: The Living Planet","Strategy,Breeding/Constructing","SimEarth: The Living Planet is a Strategy game, published by Sega,which was released in Japan in 1993.","n/a","7.0","n/a","Sega","Mar 12, 1993 ","http://www.gamefaqs.com/segacd/570509-simearth-the-living-planet"
"Slam City with Scottie Pippen","Sports,Traditional,Basketball,Arcade","This ain't no cartoon game. This is where real basketball is played... by real players on the street! If you can beat these guys and earn enough respect, you actually get to take on Scottie Pippin! A real interactive movie, not a computer generated game. Perform spectacular live-action moves to the hoop! Go one-on-one with five of the slammin'est hoopsters on the blacktop: Fingers, Juice, Mad Dog, Smash, and Scottie Pippin! Slam City has all the action of real one-on-one basketball. You can shoot or drive to the hoop, you can steal the ball or block shots, it's all in there.","n/a","5.3","n/a","Digital Pictures","November 1994 ","http://www.gamefaqs.com/segacd/922280-slam-city-with-scottie-pippen"
"The Smurfs","Action,Platformer,2D","The Smurfs is an Action game, developed and published by Infogrames,which was released in Europe in 1994.","n/a","n/a","n/a","Infogrames","1994 ","http://www.gamefaqs.com/segacd/696364-the-smurfs"
"Snatcher","Adventure,First-Person,Sci-Fi","A.D. 2047. Neo Kobe City, Japan, a place of madness and decadence... A mysterious Bio-roid life form has appeared. Its true nature and purpose are unknown. Is it some country's secret weapon, or an alien from another world? They slay their victims and take their place, earning them the nickname &quot;SNATCHERS.&quot; A new police division - J.U.N.K.E.R.s - has been formed. They are trained specifically to combat the SNATCHERS. The fate of mankind hangs in the balance. The war between the SNATCHERS and J.U.N.K.E.R.s has begun!","9.3","8.9","","","","http://www.gamefaqs.com/segacd/563492-snatcher"
"Star Wars Chess","Miscellaneous,Board Games","A long time ago in a galaxy far, far away, a great battle of good and evil was fought. Now you can relive the struggles of the courageous characters from the Star Wars saga in one of the world's oldest games, brought to life in brilliant 3D animation. Star Wars Chess puts you in command of the Rebel Alliance or the evil Galactic Empire! As you craft your strategy at each step, you instruct your forces to go forth and do battle. Then watch as your troops carry out you plan - moving into position and fighting battles for territory. Use Chewbacca's skill with the crossbow to take out a sinister Stormtrooper. Or pit Darth Vader in a deadly lightsaber duel against his arch enemy Luke Skywalker!","9.0","6.0","","","","http://www.gamefaqs.com/segacd/588001-star-wars-chess"
"Sol-Feace","Action,Shooter,Scrolling","Sol-Feace is an Action game, developed and published by Wolf Team,which was released in Japan in 1991.","6.5","6.8","","","","http://www.gamefaqs.com/segacd/587996-sol-feace"
"Sonic CD","Action,Platformer,2D","In his first CD adventure, Sonic goes head-to-head with The Metal Sonic, Dr. Robotnik's evil hedgehog creation! Sonic discovers Robotnik wants all of the Time Stones from The Little Planet so he can bend time and rule the world! Can you help Sonic get them first? Time-travelling through the past, present and future, Sonic explores over 50 levels of adventure, plus amazing bonus levels!","8.0","8.4","","","","http://www.gamefaqs.com/segacd/587997-sonic-cd"
"Sonic CD","Action,Platformer,2D","In his first CD adventure, Sonic goes head-to-head with The Metal Sonic, Dr. Robotnik's evil hedgehog creation! Sonic discovers Robotnik wants all of the Time Stones from The Little Planet so he can bend time and rule the world! Can you help Sonic get them first? Time-travelling through the past, present and future, Sonic explores over 50 levels of adventure, plus amazing bonus levels!","8.0","8.4","","","","http://www.gamefaqs.com/segacd/587997-sonic-cd"
"SoulStar","Action,Shooter,Scrolling","Ever wanted to travel halfway accross the universe in a warship the size of a city? How about a flying a supercharged, sub-light craft into the gruesomely ghastly depths of the Myrkoid starbase? Then strap yourself into your Aggressor - a multi-role combat vehicle - and fly, drive and blast your way accross the Soulstar planetary system in this progressive, 3D arcade shoot-em-up.","n/a","8.0","","","","http://www.gamefaqs.com/segacd/587998-soulstar"
"SoulStar","Action,Shooter,Scrolling","Ever wanted to travel halfway accross the universe in a warship the size of a city? How about a flying a supercharged, sub-light craft into the gruesomely ghastly depths of the Myrkoid starbase? Then strap yourself into your Aggressor - a multi-role combat vehicle - and fly, drive and blast your way accross the Soulstar planetary system in this progressive, 3D arcade shoot-em-up.","n/a","8.0","","","","http://www.gamefaqs.com/segacd/587998-soulstar"
"Space Ace","Adventure,Interactive Movie","The evil commander Borf has kidnapped Ace's girlfriend, the beautiful Kimberly, and is plotting to enslave the Earth using his dreaded &quot;Infanto Ray&quot;, a weapon that changes everyone it blasts into a helpless baby. Armed with only a laser gun, Ace must find and destroy the Infanto Ray, rescue Kimberly and save the Earth. All in a day's work for a superhero, right? Featuring full screen animation and crisp, powerful sound from the original laser disc arcade classic, Space Ace delivers arcade action at its most addictive!","n/a","7.0","n/a","Epicenter Interactive","1994 ","http://www.gamefaqs.com/segacd/587999-space-ace"
"The Space Adventure","Action,General","Cobra is back! A new disguise hides his true identity as he returns to blast the space trash that is terrorizing the innocent victims of the universe. With the mega-powerful Psycho-gun hidden in his left arm and his faithful partner Armaroid Lady riding shotgun, he's gonna be tough to beat. But his back's against the wall. The evil Pirate Guild is after his scalp, the Galaxy Patrol wants him dead or alive and there's a beautiful woman lurking in the dark depths of space waiting for him. Phew... talk about hot action! So hang on and get ready to zoom off to the outer reaches of time and space with the master renegade of the first degree... COBRA!","4.0","6.3","n/a","Hudson Soft","1994 ","http://www.gamefaqs.com/segacd/588000-the-space-adventure"
"Star Strike","Action,General","Star Strike is an Action game, developed and published by Good Deal Games,which was released in 2000.","n/a","n/a","","","","http://www.gamefaqs.com/segacd/565338-star-strike"
"Star Wars Chess","Miscellaneous,Board Games","A long time ago in a galaxy far, far away, a great battle of good and evil was fought. Now you can relive the struggles of the courageous characters from the Star Wars saga in one of the world's oldest games, brought to life in brilliant 3D animation. Star Wars Chess puts you in command of the Rebel Alliance or the evil Galactic Empire! As you craft your strategy at each step, you instruct your forces to go forth and do battle. Then watch as your troops carry out you plan - moving into position and fighting battles for territory. Use Chewbacca's skill with the crossbow to take out a sinister Stormtrooper. Or pit Darth Vader in a deadly lightsaber duel against his arch enemy Luke Skywalker!","9.0","6.0","","","","http://www.gamefaqs.com/segacd/588001-star-wars-chess"
"Star Wars: Rebel Assault","Action,Shooter,Rail","Rebel Forces have won their first battle against the dark side... But the war has only just begun!As Rookie One, you are drawn into a 3D galaxy far, far away to crush the evil Empire once and for all. Take your T16 Skyscraper on a training run through Beggar's Canyon. Then dodge asteroids and blast TIE fighters in a deep space rumble... tackle a fleet of menacing AT-ATs on the ice tundra of Hoth... and utimately annihilate Vadir and the evil Empire with a kamikaze trench gun on the infamous Death Star.","n/a","6.1","","","","http://www.gamefaqs.com/segacd/584298-star-wars-rebel-assault"
"Starblade","Action,Shooter,Rail","Ultimately, it has come down to this. You, alone in the gunner chair with the entire Red Eye armada in your face. Grab hold of your 15-ton lasercannon and rumble with wave after wave of unrelenting alien mercenaries. Descend deep into the evil mechanized Planet Red Eye and obliterate the Octopus power source. Destroy the omnipotent iceberg battleship and the unbeatable flagship Commander. Execute Operation Starblade. Starblade... Blink and you're history!","5.0","5.5","","","","http://www.gamefaqs.com/segacd/588002-starblade"
"Stellar-Fire","Action,Shooter,First-Person,Sci-Fi","Draxon cybernauts march across the galaxy hacking... blasting... crushing all who oppose them. And now the heartless race of machines is aiming its firepower at Earth itself. As the last remaining fighter pilot in the Stellar Force, you must battle through layers of enemy-infested moons to reach the Draxon home planet - and destroy it. Only your piloting and weapons skills can keep Earth's 10-billion human beings from being overrun and enslaved... So grab the controls. Blast away! The Draxon must die!","5.5","4.7","","","","http://www.gamefaqs.com/segacd/588003-stellar-fire"
"Supreme Warrior","Action,Fighting,2D","Let the battle begin! Imagine you are a kung fu street fighter in a world ruled by evil warlords and cultmasters - except this time... it's real! The savage warlord Fang Tu promises to put everyone's heart on a stake unless he gets the mask that you have secreted in your sack. Your old master Kai delivers the warrior's challenge: you must battle each of Fang Tu's warlords, gain their special power and defeat Fang Tu in order to save the day! Along the way, the beautiful Yu Ching, another of Master Kai's students, will give you what help she can. It won't be easy... these are some of the baddest dudes in China!","n/a","6.0","n/a","Digital Pictures","1994 ","http://www.gamefaqs.com/segacd/922283-supreme-warrior"
"Surgical Strike","Action,General","In the future, war will be fought on an open battlefield. High-tech urban guerrillas will attack out of nowhere and then fade back into cities and villages to hide among the innocent population. To ferret out this invisible enemy without causing civilian casualties, the nations of the world have banded together to create an elite special forces unit, The Surgical Strike Team.","4.5","4.5","","","","http://www.gamefaqs.com/segacd/922284-surgical-strike"
"Panic!","Miscellaneous,Puzzle,General","Stay calm and cool and you might save the world. Reality is turned upside down and only the right combination of switches and buttons will replace chaos with order. Choose the wrong switch and WATCH OUT - the unexpected can be expected! What better way for Data East to enter the CD market than with this totally original, unique and hilarious adult puzzle game for the Sega CD system. No guns, no kicks, and no pressure. Just use your wits and watch what happens!","5.5","7.7","n/a","Sega","1994 ","http://www.gamefaqs.com/segacd/587979-panic"
"Syndicate","Strategy,Real-Time,Sci-Fi","Mission Briefing: Sources indicate that a rival syndicate has developed a dangerous new computer program and our research boys want it. In the year 2096, the world is divided into regions controlled by a handful of massive corporations, struggling for dominance. Prepare yourself for the ultimate corporate takeover!","n/a","7.0","n/a","Bullfrog Productions","1994 ","http://www.gamefaqs.com/segacd/696363-syndicate"
"Tenbu: Mega CD Special","Strategy,Breeding/Constructing","Tenbu: Mega CD Special is a Strategy game, developed and published by Wolf Team,which was released in Japan in 1992.","n/a","6.0","n/a","Wolf Team","Dec 25, 1992 ","http://www.gamefaqs.com/segacd/570512-tenbu-mega-cd-special"
"Tenka Fubu","Strategy,Breeding/Constructing","Tenka Fubu is a Strategy game, published by Game Arts,which was released in Japan in 1991.","n/a","6.5","n/a","Game Arts","Dec 28, 1991 ","http://www.gamefaqs.com/segacd/570511-tenka-fubu"
"Tenka Fubu","Strategy,Breeding/Constructing","Tenka Fubu is a Strategy game, published by Game Arts,which was released in Japan in 1991.","n/a","6.5","n/a","Game Arts","Dec 28, 1991 ","http://www.gamefaqs.com/segacd/570511-tenka-fubu"
"Terminator 2: Judgment Day","Action,General","It comes from the future. It can take any shape and survive almost any injury (even when a 10-gauge shotgun blast opens it up like a tin can). Its mission: eliminate John Connor. Its name: the T-1000. Against it stands one hope: you, a terminator model T-800... equipped with on-screen target search displays, a lever-action Winchester, and 10 barrels of high explosives... one mean machine. Protect John Connor (before a 23,000 lb. tow-rig plows your Harley into tomorrow). Save humanity (while Uzi-armed SWAT teams try to blow you away). Terminate the T-1000 (steel mill metldown!)... or mankind is history.","","","","","","http://www.gamefaqs.com/segacd/588004-terminator-2-judgment-day"
"The Terminator","Action,Platformer,2D","Just like the movie, you assume the role of Kyle Reese, a traveller from the future who returns to modern-day L.A. to protect the life of Sarah Conner - the beautiful woman who holds the key to the survival of the human race. Your mission: Outwit and outmaneuver a brutal killing machine known as the Terminator. He's big, he's bad and he's virtually unstoppable - let's hope you're smarter! Featuring 10 huge main levels pumped up with hardcore weaponry and heavy-hitting adversaries.","8.0","7.2","","","","http://www.gamefaqs.com/segacd/924183-the-terminator"
"Theme Park","Strategy,Tycoon","Think you can design and build the greatest amusement park in the world? You select the site, you lay out the rides and attractions. You control every aspect of running a profitable amusement park: from staffing to R&D. Any mistakes, and tourists who populate your park will be sure to let you know. Oh, and that merry-go-round in flames is a clue too.","n/a","n/a","n/a","Bullfrog Productions","1995 ","http://www.gamefaqs.com/segacd/930537-theme-park"
"Third World War","Strategy,Breeding/Constructing","The moment all of humanity has dreaded has arrived: you and your nation stand on the edge of total global conflict. The decisions that will determine the fate of your country and the world rest in your hands. If you succeed, the world will be at your feet; failure is too disastrous to contemplate. This is the intense and nerve-fraying action of THIRD WORLD WAR, a game of high-stakes international brinkmanship, economic power plays, and gunboat diplomacy. As the leader of one of 16 nations, you must develop your economy and military in a bid for world domination among other countries bent on the same goal. You'll have to adapt and alter your strategy based on realistic and ever-changing world events, and carefully plot each move on nearly 85 interactive scenario maps. It's an international strategic challenge that isn't for the weak-kneed or faint of heart!","9.0","7.4","n/a","Micronet","1994 ","http://www.gamefaqs.com/segacd/588005-third-world-war"
"Cobra Command","Action,Shooter,Rail","BLAST into explosive chopper combat straight from the arcade hit! Your Cobra's heat-seeking missiles and heavy-caliber machine guns are the only weapons in your last-ditch assault against a murderous military menace!","3.0","5.0","","","","http://www.gamefaqs.com/segacd/587931-cobra-command"
"AH-3 Thunderstrike","Simulation,Flight,Modern Jet","Strap into your AH-3 thunderstrike and fly that sacred bird straight into the jaws of terror. Cruise into Panama and rain on a guerilla parade with deadly whistler rockets...Tour the South Seas and test out your AFG autocannon on a fleet of pirate gunboats...Eradicate terrorist strongholds with your GR-3's...With a little luck, you just might last long enough to run a second mission.","n/a","7.4","n/a","Core Design Ltd.","January 1993 ","http://www.gamefaqs.com/segacd/587921-ah-3-thunderstrike"
"Time Gal","Adventure,Interactive Movie","The devious Luda is loose in time and out to change the history of mankind.Help Time Gal stop him before the world as you know it is destroyed.Hang on thight to your time machine as you travel from pre-historic times to the future.Jump from plane to plane in a WWII dog fight, sail a Spanish Galleon on the high seas, ride a torpedo through the ocean, battle robots in a futuristic space station, and escape from hungry dinosaurs.Are you brave and fast enough to face the challenges ahead before time runs out?","8.7","6.6","","","","http://www.gamefaqs.com/segacd/588006-time-gal"
"Tomcat Alley","Adventure,Interactive Movie","A renegade Soviet commander threatens the U.S. As Tactical Officer, it's up to you and your pilot, Dakota, to stop him! You target and fire, execute defensive maneuvers, navigate and communicate in 7 big missions against air and ground targets. So much action, you've barely got time to breathe. Tomcat's active matrix software creates each video dogfight with millions of possible outcomes. Unexpected danger is just around the corner, even for the veteran who has flown all the missions! In this TruVideo interactive movie, your decisions change the outcome. Don't count out the enemy 'til all the shooting is done. He's full of surprises!","6.8","6.1","","","","http://www.gamefaqs.com/segacd/921793-tomcat-alley"
"Trivial Pursuit","Miscellaneous,Trivia / Game Show","The all-time best-selling trivia game comes to life in this state-of-the-art multimedia edition. The object is the same... be the first to earn 6 &quot;pies&quot; by correctly answering questions in the classic six categories. And the presentation is... LIVE! In the classic game, roll the on-screen die and move around the board answering questions. In the Fast Game, cut right to the questions! To win, give a correct answer in each of these six categories: People & Places, Sports & Leisure, History, Arts & Entertainment, Science & Nature, and Wild Card.","n/a","4.0","n/a","Western Technologies, Inc.","1993 ","http://www.gamefaqs.com/segacd/588007-trivial-pursuit"
"Ultraverse Prime / Microcosm","Miscellaneous,Compilation","Ultraverse Prime / Microcosm is a Miscellaneous game, developed by Various and published by Sony Imagesoft,which was released in 1994.","n/a","7.0","","","","http://www.gamefaqs.com/segacd/588008-ultraverse-prime-microcosm"
"Urusei Yatsura: My Dear Friends","Adventure,General","Urusei Yatsura: My Dear Friends is an Adventure game, developed and published by Game Arts,which was released in Japan in 1994.","n/a","8.2","n/a","Game Arts","Apr 15, 1994 ","http://www.gamefaqs.com/segacd/570513-urusei-yatsura-my-dear-friends"
"Vay","Role-Playing,Console-style RPG","It came from space more than a millenium before. Two-tons of advanced technology, programmed only for destruction. The five mightiest wizards of the land joined forces and drew away the power of the battle machine, dividing the power into 5 orbs and sealing the armor away from humanity. Now, the Danek Empire has partially duplicated the fearsome mechanized technology, creating a deadly army of metal warriors programmed for world domination. The only hope for salvation is to find the legendary orbs and restore power to the armor that nearly destroyed the planet more than 1000 years before. Join Sandor as he begins a quest that will take him from the depths of Magmal Isle to the terrifying heights of Draktyr. Fight over 100 types of monsters, explore towns, and enjoy exciting CD animation scenes as you pursue the orbs that will activate the legendary armor of Vay. But, will the armor save your world, or destroy it forever?","8.0","7.5","","","","http://www.gamefaqs.com/segacd/588009-vay"
"Vay","Role-Playing,Console-style RPG","It came from space more than a millenium before. Two-tons of advanced technology, programmed only for destruction. The five mightiest wizards of the land joined forces and drew away the power of the battle machine, dividing the power into 5 orbs and sealing the armor away from humanity. Now, the Danek Empire has partially duplicated the fearsome mechanized technology, creating a deadly army of metal warriors programmed for world domination. The only hope for salvation is to find the legendary orbs and restore power to the armor that nearly destroyed the planet more than 1000 years before. Join Sandor as he begins a quest that will take him from the depths of Magmal Isle to the terrifying heights of Draktyr. Fight over 100 types of monsters, explore towns, and enjoy exciting CD animation scenes as you pursue the orbs that will activate the legendary armor of Vay. But, will the armor save your world, or destroy it forever?","8.0","7.5","","","","http://www.gamefaqs.com/segacd/588009-vay"
"Funky Horror Band","Role-Playing,Console-style RPG","Funky Horror Band is a Role-Playing game, published by Sega,which was released in Japan in 1991.","n/a","n/a","n/a","Sega","Dec 20, 1991 ","http://www.gamefaqs.com/segacd/570488-funky-horror-band"
"Waurau Salesman","Adventure,General","Waurau Salesman is an Adventure game, developed by Compile and published by Sega,which was released in Japan in 1993.","n/a","n/a","n/a","Compile","Sep 17, 1993 ","http://www.gamefaqs.com/segacd/566297-waurau-salesman"
"Wheel of Fortune","Miscellaneous,Trivia / Game Show","If you love the TV show, wait 'til you get your hands on this new Wheel of Fortune video game disc. Using the full power of compact disc technology, Wheel of Fortune for the Sega CD features a monster database of thousands of puzzles. Plus, America's game show sweetheart Vanna White comes alive in spectacular digital video recorded exclusively for this game. Ultra-realistic graphics of the stage set, CD-quality sound effects and authentic theme music recreate the TV broadcast experience and put you in the hot seat right in your own home. Play against friends or take on challenging computer opponents. Win three consecutive challenges and you'll be permanently enshrined in the &quot;Wheel Hall of Fame.&quot;","7.0","7.5","","","","http://www.gamefaqs.com/segacd/920529-wheel-of-fortune"
"Who Shot Johnny Rock?","Action,Shooter,Light Gun","It's the rollicking 30's and someone has killed popular singer Johnny Rock in this action-packed gangster whodunit. The player will need to navigate the back streets, gaming halls, funeral parlors and the dirty sections of this city to get at the clues held by a number of shady characters and solve this murder mystery. Bad guys with machine guns provide a high level of shooting action.","n/a","6.0","n/a","American Laser Games","1994 ","http://www.gamefaqs.com/segacd/588010-who-shot-johnny-rock"
"Wild Woody","Action,General","Listen up, Pencil Necks! As the quickest draw ever to wield a sketch pad, Wild Woody's going to write-off a bunch of bad guys on his way to putting together the shattered pieces of a magic relic! To get himself out of a jam, Wild Woody can sketch-up things like bombs, mermaids, cyclones and ghosts! ...or just rub out enemies with his big eraser butt! Get the point? Includes amazing 3D rendered graphics and 3D bonus rounds!","n/a","5.0","","","","http://www.gamefaqs.com/segacd/588011-wild-woody"
"Wing Commander","Simulation,Sci-Fi,Small Spaceship","Wing Commander is a Simulation game, developed by Game Arts and published by Sega,which was released in Japan in 1994.","n/a","7.8","","","","http://www.gamefaqs.com/segacd/588012-wing-commander"
"Winning Post","Sports,Alternative,Horse Racing","Winning Post is a Sports game, published by Koei,which was released in Japan in 1993.","n/a","n/a","n/a","Koei","Sep 17, 1993 ","http://www.gamefaqs.com/segacd/570514-winning-post"
"Wirehead","Adventure,General","A freak accident left Ned Hubbard, mild mannered father and ordinary guy, with a wireless controller implanted in his brain. Now, a mad scientist wants to dissect Ned's head to discover the secrets of mind control! Using Ned's remote controller, you've got to escape the evil clutches of &quot;Heels&quot;, the deadly seductress bent on prying open Ned's noodle.","8.0","7.7","","","","http://www.gamefaqs.com/segacd/588013-wirehead"
"Wolfchild","Action,Platformer,2D","The world's most renowned biogenetic scientist has been kidnapped and brainwashed into creating an army of bloodthirsty mutant warriors. Suddenly the fate of all manking rests in the hands of his youngest son...and a top-secret mutating experiment known as &quot;Project Wolfchild.&quot;","8.0","6.9","","","","http://www.gamefaqs.com/segacd/588014-wolfchild"
"Wonder Dog","Action,Platformer,2D","Wonder Dog is an Action game, developed by Core Design Ltd. and published by JVC Musical Industries, Inc.,which was released in Japan in 1992.","n/a","5.5","n/a","Core Design Ltd.","1992 ","http://www.gamefaqs.com/segacd/588015-wonder-dog"
"Wonderchild","Action,General","Wonderchild is an Action game,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/segacd/588016-wonderchild"
"World Cup USA 94","Sports,Traditional,Soccer,Sim","Realistic gameplay with over 15 different moves. Customise gameplay to suit your own soccer style using pre-match options. Over 3000 frames of animation.","n/a","6.0","n/a","Tiertex Design Studios","1993 ","http://www.gamefaqs.com/segacd/588017-world-cup-usa-94"
"WWF Rage in the Cage","Action,Fighting,Wrestling","WWF Rage in the Cage is an Action game, developed by Sculptured Software and published by Acclaim Japan,which was released in Japan in 1994.","7.3","7.4","","","","http://www.gamefaqs.com/segacd/563493-wwf-rage-in-the-cage"
"WWF Rage in the Cage","Action,Fighting,Wrestling","WWF Rage in the Cage is an Action game, developed by Sculptured Software and published by Acclaim Japan,which was released in Japan in 1994.","7.3","7.4","","","","http://www.gamefaqs.com/segacd/563493-wwf-rage-in-the-cage"
"Mansion of Hidden Souls","Adventure,Interactive Movie","Welcome to the Mansion of Hidden Souls. A mansion where ghostly voices and blood-curdling screams break the eerie silence. Where the shrill echo of opening doors sends shivers up your spine. Where pictures seem to follow your every move. Where some may even pull you into them. Where rooms are laden with clues to those who have disappeared. Welcome to the Mansion of Hidden Souls; you'll never be the same again.","5.0","6.8","","","","http://www.gamefaqs.com/segacd/587968-mansion-of-hidden-souls"
"Mansion of Hidden Souls","Adventure,Interactive Movie","Welcome to the Mansion of Hidden Souls. A mansion where ghostly voices and blood-curdling screams break the eerie silence. Where the shrill echo of opening doors sends shivers up your spine. Where pictures seem to follow your every move. Where some may even pull you into them. Where rooms are laden with clues to those who have disappeared. Welcome to the Mansion of Hidden Souls; you'll never be the same again.","5.0","6.8","","","","http://www.gamefaqs.com/segacd/587968-mansion-of-hidden-souls"
"Yumimi Mix","Adventure,General","Yumimi Mix is an Adventure game, published by Game Arts,which was released in Japan in 1993.","n/a","8.0","n/a","Game Arts","Jan 29, 1993 ","http://www.gamefaqs.com/segacd/570515-yumimi-mix"
