"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"Shogi Shodan Icchokusen","US","Miscellaneous,Board Games","Shogi Shodan Icchokusen is a Miscellaneous game, published by Home Data,which was released in Japan in 1990.","n/a","n/a","n/a","Home Data","Aug 10, 1990 ","http://www.gamefaqs.com/tg16/589103-shogi-shodan-icchokusen"
"Shogi Shoshinsha Muyou","US","Miscellaneous,Party","Shogi Shoshinsha Muyou is a Miscellaneous game, published by Home Data,which was released in Japan in 1991.","n/a","n/a","n/a","Home Data","Nov 29, 1991 ","http://www.gamefaqs.com/tg16/589104-shogi-shoshinsha-muyou"
"Side Arms","US","Action,Shooter,Scrolling","Side Arms is an Action game, developed by NEC Avenue and published by NEC Interchannel,which was released in Japan in 1989.","10.0","7.3","","NEC Avenue","1989 ","http://www.gamefaqs.com/tg16/589105-side-arms"
"Hyper Dyne Side Arms","JP","Action,Shooter,Scrolling","Side Arms is an Action game, developed by NEC Avenue and published by NEC Interchannel,which was released in Japan in 1989.","10.0","7.3","","NEC Avenue","1989 ","http://www.gamefaqs.com/tg16/589105-side-arms"
"Silent Debuggers","US","Action,Shooter,First-Person,Tactical,Modern","Silent Debuggers is an Action game, developed by Data East and published by NEC Interchannel,which was released in Japan in 1991.","4.0","6.0","","Data East","1991 ","http://www.gamefaqs.com/tg16/589106-silent-debuggers"
"Sindibad: Chitei no Daimakyuu","US","Role-Playing,General","Sindibad: Chitei no Daimakyuu is a Role-Playing game, published by IGS,which was released in Japan in 1990.","n/a","n/a","n/a","IGS","Jun2, 1990 ","http://www.gamefaqs.com/tg16/589107-sindibad-chitei-no-daimakyuu"
"Sinistron","US","Action,Shooter,Scrolling","Sinistron is an Action game, developed by Alfa System and published by IGS,which was released in Japan in 1990.","n/a","6.0","n/a","Alfa System","1991 ","http://www.gamefaqs.com/tg16/589108-sinistron"
"Violent Soldier","JP","Action,Shooter,Scrolling","Sinistron is an Action game, developed by Alfa System and published by IGS,which was released in Japan in 1990.","n/a","6.0","n/a","Alfa System","1991 ","http://www.gamefaqs.com/tg16/589108-sinistron"
"Skweek","US","Miscellaneous,Puzzle,General","Once upon a time, on a very distant planet, lived the people of Skweek, quietly and contentedly. But one day their enemy, the evil Pitark, attacked with his many hordes, leaving the Skweek defensless. Many years later Pitark died and the Skweek decided the time had finally come to decontaminate the 99 continents of Skweekland, thus reverting themselves to their original color of pink. It is Skweek who now has to accomplish this difficult and dangerous mission. If Skweek can succeed in painting all of the continents pink, then Skweekland will once again become a free and prosperous planet. So help him out, he needs you!","n/a","n/a","n/a","Loriciels","Aug2, 1991 ","http://www.gamefaqs.com/tg16/589109-skweek"
"Soldier Blade","US","Action,Shooter,Scrolling","Soldier Blade is an Action game, developed and published by Hudson,which was released in Japan in 1992.","8.7","8.5","","Hudson","1992 ","http://www.gamefaqs.com/tg16/589110-soldier-blade"
"Soldier Blade: Special Version","JP","Action,Shooter,Scrolling","Soldier Blade is an Action game, developed and published by Hudson,which was released in Japan in 1992.","8.7","8.5","","Hudson","1992 ","http://www.gamefaqs.com/tg16/589110-soldier-blade"
"Soldier Blade","US","Action,Shooter,Scrolling","Soldier Blade is an Action game, developed and published by Hudson,which was released in Japan in 1992.","8.7","8.5","","Hudson","1992 ","http://www.gamefaqs.com/tg16/589110-soldier-blade"
"Soldier Blade: Special Version","JP","Action,Shooter,Scrolling","Soldier Blade is an Action game, developed and published by Hudson,which was released in Japan in 1992.","8.7","8.5","","Hudson","1992 ","http://www.gamefaqs.com/tg16/589110-soldier-blade"
"Somer Assault","US","Action,General","Somer Assault is an Action game, developed and published by ATLUS,which was released in Japan in 1991.","7.0","7.1","n/a","ATLUS","1992 ","http://www.gamefaqs.com/tg16/589111-somer-assault"
"Mesopotamia","JP","Action,General","Somer Assault is an Action game, developed and published by ATLUS,which was released in Japan in 1991.","7.0","7.1","n/a","ATLUS","1992 ","http://www.gamefaqs.com/tg16/589111-somer-assault"
"Sonic Spike","US","Sports,Traditional,Volleyball","Sonic Spike is a Sports game, published by IGS,which was released in Japan in 1990.","n/a","6.0","n/a","IGS","1990 ","http://www.gamefaqs.com/tg16/575515-sonic-spike"
"World Beach Volley","JP","Sports,Traditional,Volleyball","Sonic Spike is a Sports game, published by IGS,which was released in Japan in 1990.","n/a","6.0","n/a","IGS","1990 ","http://www.gamefaqs.com/tg16/575515-sonic-spike"
"SonSon II","US","Action,Platformer,2D","SonSon II is an Action game, developed by Capcom and published by NEC Interchannel,which was released in Japan in 1989.","n/a","7.0","n/a","Capcom","Jan 27, 1989 ","http://www.gamefaqs.com/tg16/589113-sonson-ii"
"Boxyboy","US","Miscellaneous,Puzzle,General","Boxyboy is a Miscellaneous game, developed and published by Media Rings,which was released in Japan in 1990.","n/a","6.5","n/a","Media Rings","1990 ","http://www.gamefaqs.com/tg16/579586-boxyboy"
"Soukoban World","JP","Miscellaneous,Puzzle,General","Boxyboy is a Miscellaneous game, developed and published by Media Rings,which was released in Japan in 1990.","n/a","6.5","n/a","Media Rings","1990 ","http://www.gamefaqs.com/tg16/579586-boxyboy"
"Space Harrier","US","Action,Shooter,Rail","Far away, there was a special land. Where peaceful dragons lived peaceful lives. Until the attack. Vicious creatures seeking final extinction for the dragons. You are their last hope. You are Space Harrier! Laser blast and dodge your way through a frantic fantasy land swarming with unbelievable monsters and mutoids constantly coming at you. Accelerate through this arcade classic and answer the distress call... or pay the ultimate penalty!","8.0","6.8","n/a","Dempa Shinbunsha","Dec9, 1988 ","http://www.gamefaqs.com/tg16/589114-space-harrier"
"Space Invaders +","US","Action,Shooter,Static","Space Invaders + is an Action game, developed and published by Taito Corporation,which was released in Japan in 1990.","7.0","6.7","n/a","Taito Corporation","Mar2, 1990 ","http://www.gamefaqs.com/tg16/589115-space-invaders-"
"Space Invaders: Fukkatsu no Hi","JP","Action,Shooter,Static","Space Invaders + is an Action game, developed and published by Taito Corporation,which was released in Japan in 1990.","7.0","6.7","n/a","Taito Corporation","Mar2, 1990 ","http://www.gamefaqs.com/tg16/589115-space-invaders-"
"Space Invaders +","US","Action,Shooter,Static","Space Invaders + is an Action game, developed and published by Taito Corporation,which was released in Japan in 1990.","7.0","6.7","n/a","Taito Corporation","Mar2, 1990 ","http://www.gamefaqs.com/tg16/589115-space-invaders-"
"Space Invaders: Fukkatsu no Hi","JP","Action,Shooter,Static","Space Invaders + is an Action game, developed and published by Taito Corporation,which was released in Japan in 1990.","7.0","6.7","n/a","Taito Corporation","Mar2, 1990 ","http://www.gamefaqs.com/tg16/589115-space-invaders-"
"Spin Pair","US","Miscellaneous,Puzzle,General","Spin Pair is a Miscellaneous game, developed and published by Media Rings,which was released in Japan in 1990.","n/a","n/a","n/a","Media Rings","Dec 14, 1990 ","http://www.gamefaqs.com/tg16/589117-spin-pair"
"Spiral Wave","US","Action,Shooter,Scrolling","Spiral Wave is an Action game, published by Media Rings,which was released in Japan in 1991.","n/a","7.5","n/a","Media Rings","Dec 13, 1991 ","http://www.gamefaqs.com/tg16/589118-spiral-wave"
"Splatterhouse","US","Action,Beat-'Em-Up","Alone on a stormy night...enter, if you dare, the unspeakable horror of SPLATTERHOUSE!Hideous ghouls and demented demons leap from every corner in a relentless nightmare of terror.Who's that with a saw?Look out for that axe!Just don't lose your head, as shock after gruesome shock assaults your senses.Your only hope...unleash the monster within yourself and fight back in the grisly mayhem of SPLATTERHOUSE!","7.9","7.3","","Namco","1990 ","http://www.gamefaqs.com/tg16/589119-splatterhouse"
"Stratego","US","Miscellaneous,Board Games","Stratego is a Miscellaneous game, developed by Accolade and published by Victor Interactive Software,which was released in Japan in 1992.","n/a","n/a","n/a","Accolade","Jul 24, 1992 ","http://www.gamefaqs.com/tg16/589120-stratego"
"Street Fighter II: Champion Edition","US","Action,Fighting,2D","From the corners of the globe come twelve of the toughest fighters to ever prowl the streets. Choose your champion and step into the arena as one of the eight original challengers or as one of the four Grand Masters! Pound your opponent as Balrog and knock them out for the count. Tower over your prey as Sagat and daze them with your awesome Tiger Shot. Slash your opponent with Vega's claw and send them running for cover. Or strike fear into your enemies as M. Bison, the greatest Grand Master of them all!","8.3","8.1","","Capcom","Nov 16, 2009 ","http://www.gamefaqs.com/tg16/575572-street-fighter-ii-champion-edition"
"Street Fighter II: Champion Edition","US","Action,Fighting,2D","From the corners of the globe come twelve of the toughest fighters to ever prowl the streets. Choose your champion and step into the arena as one of the eight original challengers or as one of the four Grand Masters! Pound your opponent as Balrog and knock them out for the count. Tower over your prey as Sagat and daze them with your awesome Tiger Shot. Slash your opponent with Vega's claw and send them running for cover. Or strike fear into your enemies as M. Bison, the greatest Grand Master of them all!","8.3","8.1","","Capcom","Nov 16, 2009 ","http://www.gamefaqs.com/tg16/575572-street-fighter-ii-champion-edition"
"Strip Fighter II","US","Action,Fighting,2D","Strip Fighter II is an Action game, published by Games Express,which was released in Japan in 1993.","4.8","4.6","","Games Express","1993 ","http://www.gamefaqs.com/tg16/575509-strip-fighter-ii"
"Super Metal Crusher","US","Strategy,Breeding/Constructing","Super Metal Crusher is a Strategy game, developed by Make and published by Pack-In-Video,which was released in Japan in 1991.","n/a","6.0","n/a","Make","Nov 29, 1991 ","http://www.gamefaqs.com/tg16/589124-super-metal-crusher"
"Super Momotarou Dentetsu","US","Miscellaneous,Board Games","Super Momotarou Dentetsu is a Miscellaneous game, published by Hudson,which was released in Japan in 1989.","n/a","8.0","n/a","Hudson","Sep 15, 1989 ","http://www.gamefaqs.com/tg16/589125-super-momotarou-dentetsu"
"Super Momotarou Dentetsu II","US","Miscellaneous,Board Games","Super Momotarou Dentetsu II is a Miscellaneous game, published by Hudson,which was released in Japan in 1991.","n/a","8.0","n/a","Hudson","Dec 20, 1991 ","http://www.gamefaqs.com/tg16/589126-super-momotarou-dentetsu-ii"
"Super Star Soldier","US","Action,Shooter,Scrolling","Super Star Soldier is an Action game, developed by Inter State and published by Hudson,which was released in Japan in 1990.","8.5","7.7","","Inter State","1991 ","http://www.gamefaqs.com/tg16/589127-super-star-soldier"
"Super Volleyball","US","Sports,Traditional,Volleyball","Super Volleyball is a Sports game, developed by Micronics and published by Video System,which was released in Japan in 1990.","n/a","8.0","n/a","Micronics","1990 ","http://www.gamefaqs.com/tg16/589128-super-volleyball"
"Susano O Densetsu","US","Role-Playing,General","Susano O Densetsu is a Role-Playing game, developed by Alfa System and published by Hudson,which was released in Japan in 1989.","n/a","n/a","n/a","Alfa System","Apr 27, 1989 ","http://www.gamefaqs.com/tg16/589129-susano-o-densetsu"
"Chase H.Q.","US","Driving,Racing,Arcade","The fastest, most thrilling, 3D driving game yet! Take the wheel of your turbo-charged Porsche as you and your partner go in pursuit of dangerous criminals all driving an evil array of souped-up roadsters. TURBO BOOST! Need to catch up in a hurry? Well, just one press of your Turbo Button will leave your eyes in the back of your head! Barrelling through the city streets, along the roughest of dirt tracks and through busy tunnels - if you can hold the line! The low-life can run, but they can't hide...","n/a","6.6","","Daiei Seisakusho","1992 ","http://www.gamefaqs.com/tg16/589130-chase-hq"
"Taito Chase H.Q.","JP","Driving,Racing,Arcade","The fastest, most thrilling, 3D driving game yet! Take the wheel of your turbo-charged Porsche as you and your partner go in pursuit of dangerous criminals all driving an evil array of souped-up roadsters. TURBO BOOST! Need to catch up in a hurry? Well, just one press of your Turbo Button will leave your eyes in the back of your head! Barrelling through the city streets, along the roughest of dirt tracks and through busy tunnels - if you can hold the line! The low-life can run, but they can't hide...","n/a","6.6","","Daiei Seisakusho","1992 ","http://www.gamefaqs.com/tg16/589130-chase-hq"
"New Adventure Island","US","Action,Platformer,2D","New Adventure Island is an Action game, developed by Now Production and published by Hudson,which was released in Japan in 1992.","5.7","7.3","","Now Production","1992 ","http://www.gamefaqs.com/tg16/589049-new-adventure-island"
"Takahashi Meijin no Shin Bouken Jima","JP","Action,Platformer,2D","New Adventure Island is an Action game, developed by Now Production and published by Hudson,which was released in Japan in 1992.","5.7","7.3","","Now Production","1992 ","http://www.gamefaqs.com/tg16/589049-new-adventure-island"
"Takeda Shingen","US","Action,General","Takeda Shingen is an Action game, published by Aicom,which was released in Japan in 1989.","n/a","5.3","n/a","Aicom","Jul 28, 1989 ","http://www.gamefaqs.com/tg16/589131-takeda-shingen"
"Takin' It to the Hoop","US","Sports,Traditional,Basketball,Sim","Takin' It to the Hoop is a Sports game, published by Aicom,which was released in Japan in 1989.","n/a","5.2","n/a","NEC","1990 ","http://www.gamefaqs.com/tg16/589132-takin-it-to-the-hoop"
"USA Pro Basketball","JP","Sports,Traditional,Basketball,Sim","Takin' It to the Hoop is a Sports game, published by Aicom,which was released in Japan in 1989.","n/a","5.2","n/a","NEC","1990 ","http://www.gamefaqs.com/tg16/589132-takin-it-to-the-hoop"
"Tatsu no Ko Fighter","US","Action,General","Tatsu no Ko Fighter is an Action game, developed by Advance Communication Company and published by Tonkin House,which was released in Japan in 1989.","n/a","5.0","n/a","Advance Communication Company","Oct 20, 1989 ","http://www.gamefaqs.com/tg16/588951-tatsu-no-ko-fighter"
"Tatsujin","US","Action,Shooter,Scrolling","Power on! All systems go! Takeoff! Meet the alien attack head-on in your Super Fighter! Before the Gidans overrun your planet, destroy them in an explosive scramble in space. You are the one pilot alive with the guts to do it! The Gidans have blown up your planet's cargo barge and are on their way to Borogo with a swarm of flying fortresses - asteroids loaded with tanks, guns, and explosives for an all-points takeover! Attack them face-to-face in your Super Fighter, the most powerful assault ship in the universe. Blast them to kingdom come with Power Shots. Fire the incredible Truxton Beam to disintegrate their speeding onslaught. And when there's no escape through their force fields, surprise them with the devastating Rainbow Circle Shot! You CAN save the planet!","7.0","6.7","n/a","Sting","Jul 24, 1992 ","http://www.gamefaqs.com/tg16/589146-tatsujin"
"Saint Dragon","US","Action,Shooter,Scrolling","Saint Dragon is an Action game, published by Aicom,which was released in Japan in 1990.","2.0","5.8","n/a","Aicom","Dec 21, 1990 ","http://www.gamefaqs.com/tg16/589095-saint-dragon"
"Tensei Ryuu: Saint Dragon","JP","Action,Shooter,Scrolling","Saint Dragon is an Action game, published by Aicom,which was released in Japan in 1990.","2.0","5.8","n/a","Aicom","Dec 21, 1990 ","http://www.gamefaqs.com/tg16/589095-saint-dragon"
"Terra Cresta II","US","Action,Shooter,Scrolling","Terra Cresta II is an Action game, published by Nichibutsu,which was released in Japan in 1992.","n/a","8.3","n/a","Nichibutsu","Nov 27, 1992 ","http://www.gamefaqs.com/tg16/589135-terra-cresta-ii"
"Terra Cresta II: Mandler no Gyakushuu","JP","Action,Shooter,Scrolling","Terra Cresta II is an Action game, published by Nichibutsu,which was released in Japan in 1992.","n/a","8.3","n/a","Nichibutsu","Nov 27, 1992 ","http://www.gamefaqs.com/tg16/589135-terra-cresta-ii"
"Terra Cresta II","US","Action,Shooter,Scrolling","Terra Cresta II is an Action game, published by Nichibutsu,which was released in Japan in 1992.","n/a","8.3","n/a","Nichibutsu","Nov 27, 1992 ","http://www.gamefaqs.com/tg16/589135-terra-cresta-ii"
"Terra Cresta II: Mandler no Gyakushuu","JP","Action,Shooter,Scrolling","Terra Cresta II is an Action game, published by Nichibutsu,which was released in Japan in 1992.","n/a","8.3","n/a","Nichibutsu","Nov 27, 1992 ","http://www.gamefaqs.com/tg16/589135-terra-cresta-ii"
"Thunder Blade","US","Action,Shooter,Scrolling","Get ready to take part in the greatest helicopter battle of the century with THUNDER BLADE! You're the Gunship Gladiator. You fly the Thunder Blade chopper. Some say you're unstoppable. This mission will put you to the test! The enemy has invaded your country. That makes you mad. So you're going to stop them... all by yourself! In cities... over deserts and oceans... in caves and through refineries... you're cutting loose with your cannons and dropping air-to-surface missiles from your skids. They've got tanks, airpower and incredible super fortresses. But you have guts, a taste for glory... and the meanest fightin' copter in the sky!","n/a","6.8","n/a","NEC Interchannel","Dec7, 1990 ","http://www.gamefaqs.com/tg16/589136-thunder-blade"
"Tiger Road","US","Action,Platformer,2D","Tiger Road is an Action game, developed by Advance Communication Company and published by Victor Interactive Software,which was released in Japan in 1990.","n/a","7.0","","Advance Communication Company","1990 ","http://www.gamefaqs.com/tg16/932771-tiger-road"
"Tora e no Michi","JP","Action,Platformer,2D","Tiger Road is an Action game, developed by Advance Communication Company and published by Victor Interactive Software,which was released in Japan in 1990.","n/a","7.0","","Advance Communication Company","1990 ","http://www.gamefaqs.com/tg16/932771-tiger-road"
"Time Cruise","US","Miscellaneous,Board Games","Time Cruise is a Miscellaneous game, developed by Sankindo and published by Face,which was released in Japan in 1991.","n/a","7.5","n/a","Sankindo","1992 ","http://www.gamefaqs.com/tg16/589139-time-cruise"
"Time Cruise II","JP","Miscellaneous,Board Games","Time Cruise is a Miscellaneous game, developed by Sankindo and published by Face,which was released in Japan in 1991.","n/a","7.5","n/a","Sankindo","1992 ","http://www.gamefaqs.com/tg16/589139-time-cruise"
"Time Cruise","US","Miscellaneous,Board Games","Time Cruise is a Miscellaneous game, developed by Sankindo and published by Face,which was released in Japan in 1991.","n/a","7.5","n/a","Sankindo","1992 ","http://www.gamefaqs.com/tg16/589139-time-cruise"
"Time Cruise II","JP","Miscellaneous,Board Games","Time Cruise is a Miscellaneous game, developed by Sankindo and published by Face,which was released in Japan in 1991.","n/a","7.5","n/a","Sankindo","1992 ","http://www.gamefaqs.com/tg16/589139-time-cruise"
"Timeball","US","Miscellaneous,Puzzle,General","Timeball is a Miscellaneous game, developed and published by Hudson,which was released in Japan in 1990.","1.0","n/a","","Hudson","1990 ","http://www.gamefaqs.com/tg16/589140-timeball"
"Blodia","JP","Miscellaneous,Puzzle,General","Timeball is a Miscellaneous game, developed and published by Hudson,which was released in Japan in 1990.","1.0","n/a","","Hudson","1990 ","http://www.gamefaqs.com/tg16/589140-timeball"
"Titan","US","Miscellaneous,Board Games","Titan is a Miscellaneous game, developed by ISCO and published by Naxat Soft,which was released in Japan in 1991.","7.0","n/a","n/a","ISCO","Mar 15, 1991 ","http://www.gamefaqs.com/tg16/589141-titan"
"Toilet Kids","US","Action,Shooter,Scrolling","Toilet Kids is an Action game, developed by Bits Laboratory and published by Media Rings,which was released in Japan in 1992.","2.0","5.3","n/a","Bits Laboratory","Mar6, 1992 ","http://www.gamefaqs.com/tg16/589142-toilet-kids"
"Tiger Road","US","Action,Platformer,2D","Tiger Road is an Action game, developed by Advance Communication Company and published by Victor Interactive Software,which was released in Japan in 1990.","n/a","7.0","","Advance Communication Company","1990 ","http://www.gamefaqs.com/tg16/932771-tiger-road"
"Tora e no Michi","JP","Action,Platformer,2D","Tiger Road is an Action game, developed by Advance Communication Company and published by Victor Interactive Software,which was released in Japan in 1990.","n/a","7.0","","Advance Communication Company","1990 ","http://www.gamefaqs.com/tg16/932771-tiger-road"
"Toshi Tensou Keikaku: Eternal City","US","Action,General","Toshi Tensou Keikaku: Eternal City is an Action game, published by Naxat Soft,which was released in Japan in 1991.","n/a","8.5","n/a","Naxat Soft","Apr 12, 1991 ","http://www.gamefaqs.com/tg16/588957-toshi-tensou-keikaku-eternal-city"
"The Tower of Druaga","US","Action,General","The Tower of Druaga is an Action game, developed by Game Studio and published by Namco,which was released in Japan in 1992.","n/a","6.8","n/a","Game Studio","Jun 25, 1992 ","http://www.gamefaqs.com/tg16/589143-the-tower-of-druaga"
"Toy Shop Boys","US","Action,Shooter,Scrolling","Toy Shop Boys is an Action game, developed by Mutech and published by Victor Interactive Software,which was released in Japan in 1990.","n/a","6.0","n/a","Mutech","Dec 14, 1990 ","http://www.gamefaqs.com/tg16/589144-toy-shop-boys"
"Tricky Kick","US","Miscellaneous,Puzzle,General","Tricky Kick is a Miscellaneous game, developed by Alfa System and published by IGS,which was released in 1990.","n/a","6.5","","Alfa System","1990 ","http://www.gamefaqs.com/tg16/589145-tricky-kick"
"Tricky","JP","Miscellaneous,Puzzle,General","Tricky Kick is a Miscellaneous game, developed by Alfa System and published by IGS,which was released in 1990.","n/a","6.5","","Alfa System","1990 ","http://www.gamefaqs.com/tg16/589145-tricky-kick"
"Tricky Kick","US","Miscellaneous,Puzzle,General","Tricky Kick is a Miscellaneous game, developed by Alfa System and published by IGS,which was released in 1990.","n/a","6.5","","Alfa System","1990 ","http://www.gamefaqs.com/tg16/589145-tricky-kick"
"Tricky","JP","Miscellaneous,Puzzle,General","Tricky Kick is a Miscellaneous game, developed by Alfa System and published by IGS,which was released in 1990.","n/a","6.5","","Alfa System","1990 ","http://www.gamefaqs.com/tg16/589145-tricky-kick"
"Tsuppari Oozumou: Heisei Han","US","Action,Fighting,Wrestling","Tsuppari Oozumou: Heisei Han is an Action game, published by Naxat Soft,which was released in Japan in 1993.","n/a","5.0","n/a","Naxat Soft","Feb 19, 1993 ","http://www.gamefaqs.com/tg16/589147-tsuppari-oozumou-heisei-han"
"Tsuru Teruhito no Jissen Kabushiki Bi-Game","US","Strategy,Breeding/Constructing","Tsuru Teruhito no Jissen Kabushiki Bi-Game is a Strategy game, developed by TOSE and published by Intec,which was released in Japan in 1989.","n/a","7.0","n/a","TOSE","Nov1, 1989 ","http://www.gamefaqs.com/tg16/589148-tsuru-teruhito-no-jissen-kabushiki-bi-game"
"TurboGrafx-16","US","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"TurboGrafx-16 Hardware","US","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Core Grafx","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Core Grafx II","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine GT","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine LT","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Shuttle","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Supergrafx","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"TurboExpress","US","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine DUO-R","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"TurboGrafx-16","US","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"TurboGrafx-16 Hardware","US","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Core Grafx","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Core Grafx II","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine GT","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine LT","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Shuttle","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Supergrafx","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"TurboExpress","US","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine DUO-R","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"TurboGrafx-16","US","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"TurboGrafx-16 Hardware","US","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Core Grafx","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
