"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Ajax","Action,Shooter,Scrolling","Ajax is an Action game, developed and published by Konami,which was released in 1987.","10.0","7.8","n/a","Konami","1987 ","http://www.gamefaqs.com/arcade/565459-ajax"
"Virtua Fighter 3","Action,Fighting,3D","Virtua Fighter 3 is an Action game, developed by Sega AM2 and published by Sega,which was released in 1997.","8.0","8.0","n/a","Sega AM2","1997 ","http://www.gamefaqs.com/arcade/583649-virtua-fighter-3"
"Virtua Fighter 3tb","Action,Fighting,3D","Virtua Fighter 3tb is an Action game, developed by Sega AM2 and published by Sega,which was released in 1998.","8.0","8.5","n/a","Sega AM2","1998 ","http://www.gamefaqs.com/arcade/578919-virtua-fighter-3tb"
"Virtua Fighter 4","Action,Fighting,3D","The fourth world fighting tournament begins with all-new simulated martial arts moves and styles. In Virtua Fighter 4, you can play as one of 13 different combatants - 11 classic Virtua Fighter characters along with two new characters - Lei Fei, a shaolin monk, and Vanessa Lewis, a vale tudo practitioner. Each character has their own fighting style, all of which are based on real martial arts, including jeet kune do, aiki ju-jitsu, and pancratium.","n/a","8.0","n/a","Sega AM2","2001 ","http://www.gamefaqs.com/arcade/562696-virtua-fighter-4"
"Virtua Fighter 4 Final Tuned","Action,Fighting,3D","Virtua Fighter 4 Final Tuned is an Action game, developed by Sega AM2 and published by Sega,which was released in Japan in 2004.","n/a","10.0","n/a","Sega AM2","July 2004 ","http://www.gamefaqs.com/arcade/919866-virtua-fighter-4-final-tuned"
"Virtua Fighter 4: Evolution","Action,Fighting,3D","Kick your adrenaline into high gear as you defeat opponents with your brutal judo and kickboxing mastery. Sega's 3D fighting series evolves into a freight train of hardcore martial arts maneuvers featuring 15 competitors - some of whom can switch up their fighting style mid-fight. The new characters vying for a shot at winning the Worldwide Martial Arts Championship II Tournament are Goh, a trained assassin, and Brad, an Italian Muay Thai champion kickboxer. Once you make a name for yourself through a series of tournaments amid snow, rain, and sand, you'll qualify for the biggest fight of your career and show the world what you're really made of!","n/a","9.0","n/a","Sega AM2","August 2002 ","http://www.gamefaqs.com/arcade/583505-virtua-fighter-4-evolution"
"Virtua Fighter 5","Action,Fighting,3D","Virtua Fighter 5 features an all-star cast of 17 fighters, including characters from the previous iterations along with two new characters named El Blaze and Eileen. El Blaze is a Mexican fighting champion who defeats opponents with his quick Lucha Libre fighting style. Eileen, originally from China, uses a Monkey Kung-Fu fighting style that she learned from her grandfather, a former Kung-Fu master. Players are able to customize their characters by selecting from four uniquely patterned costumes and a wide range of attachable items that can be placed onto each fighter&rsquo;s various body parts. Virtua Fighter 5 delivers fast-paced, adrenaline-pumping action as players head into battle, taking on a host of popular characters. Players not only achieve victory by defeating highly-skilled opponents, but also by competing for prizes which earn them in-game money allowing them to buy many items at in-game shop. These items allow players to customize their ultimate warrior and become the top Virtua Fighter. In addition, the game introduces &quot;Offensive Move&quot;, a new maneuver that allows players to easily approach opponents from the side, adding a more strategic element to the battle.","n/a","8.0","n/a","Sega AM2","Jul 12, 2006 ","http://www.gamefaqs.com/arcade/929654-virtua-fighter-5"
"Virtua Fighter 5 Final Showdown","Action,Fighting,3D","Virtua Fighter 5 Final Showdown contains the definite version of Virtua Fighter 5, refined over the years since its original arcade debut. The new release also adds an extensive list of features never before seen on consoles. Virtua Fighter 5 Final Showdown, will contain a full overhaul of Virtua Fighter 5&Atilde;&macr;&Acirc;&iquest;&Acirc;&frac12;s mechanics, balance and animations, along with new game modes, new dynamic fighting arenas, a massive collection of customizable character items and new characters added to the roster.","n/a","9.0","n/a","Sega AM2","Jul 29, 2010 ","http://www.gamefaqs.com/arcade/990014-virtua-fighter-5-final-showdown"
"Virtua Fighter 5 R","Action,Fighting,3D","Virtua Fighter 5 R is an Action game, developed by Sega AM2 and published by Sega,which was released in Japan in 2008.","n/a","7.5","n/a","Sega AM2","Jul 24, 2008 ","http://www.gamefaqs.com/arcade/945023-virtua-fighter-5-r"
"Virtua Fighter Evolution","Action,Fighting,3D","Virtua Fighter Evolution is an Action game, developed by Sega AM2 and published by Sega,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/arcade/582482-virtua-fighter-evolution"
"Virtua Fighter Kids","Action,Fighting,3D","The Virtua Fighter family enters the next generation with a bang! Meet VF Kids! They're small, fast, and hold the secret to all 2,000 Virtua Fighter moves! With hilarious animations and sound effects, and running 20% faster than VF2, this is a must for all fight fans!","n/a","7.0","n/a","Sega","1996 ","http://www.gamefaqs.com/arcade/564114-virtua-fighter-kids"
"Virtua Fighter Remix","Action,Fighting,3D","Punch-it out with eight polygon pummeling fighters: Jacky, Sarah, Akira, Lau, Pai, Wolf, Jeffry, and Kage. Includes 700 butt-whoopin' moves! Awesome sound effects let you hear every punch, smack and bone crack! Dynamic replay perspectives show every knockout blow!","n/a","7.0","n/a","Sega","Jan1, 1995 ","http://www.gamefaqs.com/arcade/583749-virtua-fighter-remix"
"Dynamic Golf","Sports,Traditional,Golf,Arcade","Dynamic Golf is a Sports game, developed by Wow Entertainment and published by Sega,which was released in 2001.","n/a","n/a","n/a","Wow Entertainment","2001 ","http://www.gamefaqs.com/arcade/988812-dynamic-golf"
"Virtua NBA","Sports,Traditional,Basketball,Sim","Virtua NBA is a Sports game, published by Sega,which was released in Japan in 1999.","n/a","9.0","n/a","Sega","1999 ","http://www.gamefaqs.com/arcade/581691-virtua-nba"
"Virtua Racing","Driving,Racing,Arcade","Sega puts you in the driving seat of the most technically advanced game ever. Stunning polygon graphics, four selectable viewpoints, and high-speed action combine to make this the greatest race of your life!","n/a","8.5","n/a","Sega","1992 ","http://www.gamefaqs.com/arcade/569136-virtua-racing"
"Virtua Striker","Sports,Traditional,Soccer,Sim","Virtua Striker is a Sports game, published by Sega,which was released in 1994.","n/a","7.0","n/a","Sega","1994 ","http://www.gamefaqs.com/arcade/583750-virtua-striker"
"Virtua Striker 2","Sports,Traditional,Soccer,Arcade","Perform high-flying bicycle kicks, headers and shoot-outs while hearing the chants of the crowd! Amazing motion-capture animation: the speed and techniques of real players accurately simulated. Full stadium sound effects recreate the frenzy of pro soccer!","n/a","7.0","n/a","Sega","1997 ","http://www.gamefaqs.com/arcade/564206-virtua-striker-2"
"Virtua Striker 2 Ver. 2000","Sports,Traditional,Soccer,Sim","Virtua Striker 2 Ver. 2000 is a Sports game, published by Sega,which was released in Japan in 1999.","n/a","n/a","n/a","Sega","1999 ","http://www.gamefaqs.com/arcade/576370-virtua-striker-2-ver-2000"
"Virtua Striker 2 Version '99","Sports,Traditional,Soccer,Sim","Virtua Striker 2 Version '99 is a Sports game, published by Sega,which was released in 1999.","n/a","n/a","n/a","Sega","1999 ","http://www.gamefaqs.com/arcade/575531-virtua-striker-2-version-99"
"Virtua Striker 2002","Sports,Traditional,Soccer,Sim","The Virtua Striker series returns with 64 national football teams from around the world. Whether you play as France, Brazil, or Argentina, you can take your team to the final of the International Cup for a chance to win the trophy. On the road to the International Cup, you'll encounter more than 1,400 different players with their own stats and play in 13 stadiums. Virtua Striker 2002 also includes player edit and replay functions.","n/a","n/a","n/a","Sega","October 2002 ","http://www.gamefaqs.com/arcade/610374-virtua-striker-2002"
"Virtua Striker 3","Sports,Traditional,Soccer,Sim","Virtua Striker 3 is a Sports game, developed by Amusement Vision and published by Sega,which was released in 2001.","n/a","7.0","n/a","Amusement Vision","2001 ","http://www.gamefaqs.com/arcade/582075-virtua-striker-3"
"Virtua Striker 4","Sports,Traditional,Soccer,Arcade","Virtua Striker 4 is a Sports game, developed by Amusement Vision and published by Sega,which was released in Japan in 2004.","n/a","8.0","n/a","Amusement Vision","2004 ","http://www.gamefaqs.com/arcade/928719-virtua-striker-4"
"Virtua Striker 4 Ver. 2006","Sports,Traditional,Soccer,Arcade","Virtua Striker 4 Ver. 2006 is a Sports game, developed by Amusement Vision and published by Sega,which was released in Japan in 2006.","n/a","n/a","n/a","Amusement Vision","2006 ","http://www.gamefaqs.com/arcade/938371-virtua-striker-4-ver-2006"
"Virtua Striker Version '98","Sports,Traditional,Soccer,Sim","Virtua Striker Version '98 is a Sports game, published by Sega,which was released in 1998.","n/a","n/a","n/a","Sega","1998 ","http://www.gamefaqs.com/arcade/574708-virtua-striker-version-98"
"Virtua Tennis","Sports,Traditional,Tennis","Imagine how a tennis player feels when he enters the arena, the crowd is cheering, the atmosphere electric, the adrenaline rushes... Well now you can with Virtua Tennis, the most lifelike and playable tennis game ever! Play as one of eight licensed players. Virtua Tennis - so realistic you can almost taste the strawberries and cream.","6.7","8.0","n/a","Sega","1999 ","http://www.gamefaqs.com/arcade/576824-virtua-tennis"
"Virtua Tennis 2","Sports,Traditional,Tennis","Virtua Tennis 2 is a Sports game, developed by Hitmaker and published by Sega,which was released in Japan in 2001.","n/a","8.0","n/a","Hitmaker","2001 ","http://www.gamefaqs.com/arcade/988798-virtua-tennis-2"
"Virtua Tennis 4","Sports,Traditional,Tennis","Virtua Tennis 4 is more than just hitting the ball; it's about the angle of the racquet, the spin and speed of the ball and the power of the shot.The advanced motion sensors of PlayStation Move precisely track both the fast and subtle movements of the controller allowing for pinpoint accurate shots as players improve their racquet skills.Virtua Tennis 4 will also support 3D technology delivering unprecedented realism to the tennis experience, bringing you closer than ever to being out on the court.","","","","","","http://www.gamefaqs.com/arcade/646042-virtua-tennis-4"
"Virtual Combat","Simulation,Tank","Virtual Combat is a Simulation game, developed and published by VR8, Inc.,scheduled to be released in 2099.","","","","","","http://www.gamefaqs.com/arcade/569137-virtual-combat"
"Virtual On Force","Action,Fighting,3D","Virtual On Force is an Action game, developed by Hitmaker and published by Sega,which was released in Japan in 2001.","n/a","n/a","n/a","Hitmaker","2001 ","http://www.gamefaqs.com/arcade/567312-virtual-on-force"
"Virtual Pool","Miscellaneous,Parlor,Billiards","Virtual Pool is a Miscellaneous game, developed and published by Incredible Technologies,scheduled to be released in 2099.","","","","","","http://www.gamefaqs.com/arcade/569138-virtual-pool"
"Virtual Wing","Action,General","Virtual Wing is an Action game, developed and published by Play Works,which was released in 1998.","n/a","n/a","n/a","Play Works","Jan1, 1998 ","http://www.gamefaqs.com/arcade/569139-virtual-wing"
"Volfied","Miscellaneous,Puzzle,General","Volfied is a Miscellaneous game, developed and published by Taito Corporation,which was released in 1989.","8.0","6.5","n/a","Taito Corporation","1989 ","http://www.gamefaqs.com/arcade/569140-volfied"
"Voltage Fighter Gowcaizer","Action,Fighting,2D","The ultimate warriors are ready for battle! The Auto-Zoom feature draws you in to the red-hot action! Use the new &quot;Special Attack Tracing System&quot; to copy the special abilities of the foes you defeat and build your own warrior from over 100 combinations!","n/a","5.5","n/a","Technos","Sep 18, 1995 ","http://www.gamefaqs.com/arcade/583651-voltage-fighter-gowcaizer"
"Vs 10-Yard Fight","Sports,General","Vs 10-Yard Fight is a Sports game, developed and published by Memetron,which was released in 1985.","n/a","n/a","n/a","Memetron","1985 ","http://www.gamefaqs.com/arcade/569141-vs-10-yard-fight"
"VS Mahjong Otome Ryouran","Miscellaneous,Board Games","VS Mahjong Otome Ryouran is a Miscellaneous game, developed by Electro Design and published by Kaneko,which was released in Japan in 1998.","n/a","5.0","n/a","Electro Design","1998 ","http://www.gamefaqs.com/arcade/952944-vs-mahjong-otome-ryouran"
"Vs. Balloon Fight","Action,General","Vs. Balloon Fight is an Action game, developed and published by Nintendo,which was released in 1984.","n/a","8.7","n/a","Nintendo","1984 ","http://www.gamefaqs.com/arcade/569142-vs-balloon-fight"
"Vs. Baseball","Sports,Traditional,Baseball,Arcade","Vs. Baseball is a Sports game, developed and published by Nintendo,which was released in 1984.","7.0","n/a","n/a","Nintendo","1984 ","http://www.gamefaqs.com/arcade/584011-vs-baseball"
"Vs. Battle City","Action,General","Vs. Battle City is an Action game, developed and published by Namco,which was released in 1985.","n/a","7.0","n/a","Namco","1985 ","http://www.gamefaqs.com/arcade/569144-vs-battle-city"
"Vs. Castlevania","Action,Platformer,2D","Vs. Castlevania is an Action game, developed by Konami and published by Nintendo,which was released in 1987.","9.5","6.7","n/a","Konami","1987 ","http://www.gamefaqs.com/arcade/581692-vs-castlevania"
"Vs. Clu Clu Land","Action,General","Vs. Clu Clu Land is an Action game, developed and published by Nintendo,which was released in 1985.","n/a","8.0","n/a","Nintendo","1985 ","http://www.gamefaqs.com/arcade/569145-vs-clu-clu-land"
"Vs. Dr. Mario","Miscellaneous,Puzzle,Matching","Vs. Dr. Mario is a Miscellaneous game, developed and published by Nintendo,which was released in 1990.","8.0","8.3","n/a","Nintendo","1990 ","http://www.gamefaqs.com/arcade/569146-vs-dr-mario"
"Vs. Duck Hunt","Action,Shooter,Light Gun","Vs. Duck Hunt is an Action game, developed and published by Nintendo,which was released in 1984.","8.0","9.0","n/a","Nintendo","1984 ","http://www.gamefaqs.com/arcade/584012-vs-duck-hunt"
"Wacko","Action,General","Wacko is an Action game, developed by Marvin Glass & Associates and published by Bally Midway,scheduled to be released in 2099.","","","","","","http://www.gamefaqs.com/arcade/583843-wacko"
"Wacky Races","Driving,Racing,Arcade","Wacky Races is a Driving game, developed and published by Banpresto,which was released in 2008.","n/a","n/a","n/a","Banpresto","2008 ","http://www.gamefaqs.com/arcade/974875-wacky-races"
"New York New York","Action,Shooter,Static","New York New York is an Action game, developed by Sigma Ent. Inc. and published by Gottlieb,which was released in 1980.","n/a","9.0","n/a","Sigma Ent. Inc.","1980 ","http://www.gamefaqs.com/arcade/568347-new-york-new-york"
"Wakakusa Monogatari Mahjong Yonshimai","Miscellaneous,Board Games","Wakakusa Monogatari Mahjong Yonshimai is a Miscellaneous game, developed by Allumer and published by Maboroshi Ware,which was released in Japan in 1996.","n/a","5.0","n/a","Allumer","1996 ","http://www.gamefaqs.com/arcade/569171-wakakusa-monogatari-mahjong-yonshimai"
"Waku Waku 7","Action,Fighting,2D","Waku Waku 7 is an Action game, developed by SunSoft and published by SNK,which was released in 1996.","8.6","7.6","n/a","SunSoft","Nov 20, 1996 ","http://www.gamefaqs.com/arcade/562628-waku-waku-7"
"Waku Waku Sonic Patrol Car","Simulation,General","Waku Waku Sonic Patrol Car is a Simulation game, developed and published by Sega,which was released in Japan in 1991.","n/a","n/a","n/a","Sega","May 1991 ","http://www.gamefaqs.com/arcade/739810-waku-waku-sonic-patrol-car"
"Walk The Dog","Action,General","Walk The Dog is an Action game, developed and published by Sega,which was released in 2000.","n/a","n/a","n/a","Sega","2000 ","http://www.gamefaqs.com/arcade/569172-walk-the-dog"
"Wall Block","Action,Shooter,Scrolling","Wall Block is an Action game, developed and published by Taito Corporation,which was released in 1978.","n/a","n/a","n/a","Taito Corporation","1978 ","http://www.gamefaqs.com/arcade/569173-wall-block"
"Wall Crash","Action,Shooter,Scrolling","Wall Crash is an Action game, developed and published by MIdcoin,which was released in 1984.","n/a","n/a","n/a","MIdcoin","1984 ","http://www.gamefaqs.com/arcade/569174-wall-crash"
"Wall Street","Action,General","Wall Street is an Action game, developed and published by Century Electronics,which was released in Europe in 1982.","n/a","n/a","n/a","Century Electronics","1982 ","http://www.gamefaqs.com/arcade/960928-wall-street"
"Wangan Midnight","Driving,Racing,Arcade","Wangan Midnight is a Driving game, developed and published by Namco,which was released in Japan in 2002.","9.0","5.3","n/a","Namco","2002 ","http://www.gamefaqs.com/arcade/567529-wangan-midnight"
"Wangan Midnight 3","Driving,General","Wangan Midnight 3 is a Driving game, developed and published by Namco,which was released in Japan in 2007.","n/a","n/a","n/a","Namco","Q2 2007 ","http://www.gamefaqs.com/arcade/606502-wangan-midnight-3"
"Wangan Midnight Maximum Tune","Driving,Racing,GT / Street","Wangan Midnight Maximum Tune is a Driving game, developed and published by Namco,which was released in Japan in 2004.","n/a","6.6","n/a","Namco","July 2004 ","http://www.gamefaqs.com/arcade/922136-wangan-midnight-maximum-tune"
"Wangan Midnight Maximum Tune 2","Driving,Racing,GT / Street","Wangan Midnight Maximum Tune 2 is a Driving game, developed and published by Namco,which was released in Asia in 2005.","n/a","8.3","n/a","Namco","April 2005 ","http://www.gamefaqs.com/arcade/927606-wangan-midnight-maximum-tune-2"
"Wangan Midnight Maximum Tune 3","Driving,Racing,GT / Street","Wangan Midnight Maximum Tune 3 is a Driving game, developed and published by Namco,which was released in Asia in 2007.","n/a","8.9","n/a","Namco","Jul7, 2007 ","http://www.gamefaqs.com/arcade/942714-wangan-midnight-maximum-tune-3"
"Wangan Midnight Maximum Tune 3DX","Driving,General","Wangan Midnight Maximum Tune 3DX is a Driving game, developed and published by Namco,which was released in Japan in 2008.","n/a","8.8","n/a","Namco","Dec 16, 2008 ","http://www.gamefaqs.com/arcade/606501-wangan-midnight-maximum-tune-3dx"
"Wangan Midnight Maximum Tune 3DX+","Driving,General","Wangan Midnight Maximum Tune 3DX+ is a Driving game, developed and published by Namco,which was released in Japan in 2010.","n/a","9.2","n/a","Namco","Mar4, 2010 ","http://www.gamefaqs.com/arcade/606503-wangan-midnight-maximum-tune-3dx"
"Wangan Midnight Maximum Tune 4","Driving,General","Wangan Midnight Maximum Tune 4 is a Driving game, developed by Namco and published by Bandai Namco Games,which was released in Japan in 2011.","n/a","10.0","n/a","Namco","Dec 15, 2011 ","http://www.gamefaqs.com/arcade/612087-wangan-midnight-maximum-tune-4"
"Wangan Midnight Maximum Tune 5","Driving,General","Wangan Midnight Maximum Tune 5 is a Driving game, developed and published by Bandai Namco Games,scheduled to be released in Japan in 2014.","","","","","","http://www.gamefaqs.com/arcade/737585-wangan-midnight-maximum-tune-5"
"Wangan Midnight R","Driving,General","Wangan Midnight R is a Driving game, developed and published by Namco,which was released in Japan in 2002.","n/a","n/a","n/a","Namco","Jun6, 2002 ","http://www.gamefaqs.com/arcade/610415-wangan-midnight-r"
"Desert War","Action,Shooter,Scrolling","Desert War is an Action game, developed by NMK and published by Jaleco Entertainment,which was released in 1995.","n/a","n/a","n/a","NMK","1995 ","http://www.gamefaqs.com/arcade/566961-desert-war"
"Wanted","Action,Shooter,Scrolling","Wanted is an Action game, developed and published by Sigma Ent. Inc.,which was released in 1984.","n/a","n/a","n/a","Sigma Ent. Inc.","1984 ","http://www.gamefaqs.com/arcade/569175-wanted"
"War Gods","Action,Fighting,3D","Billions of years ago, a Being from a distant galaxy was transporting a precious cargo of life giving Ore. The turbulent formation of our solar system caused his ship to crash, scattering Ore over the molten surface of Planet Earth. Through the millennia, Ten Humans came into contact with the Ore and were transformed into super-evolved warriors. These are the War Gods.","5.0","5.5","n/a","Midway","1995 ","http://www.gamefaqs.com/arcade/583652-war-gods"
"War Of Aero","Action,Shooter,Scrolling","War Of Aero is an Action game, published by Yang Cheng,which was released in Japan in 1993.","n/a","n/a","n/a","Yang Cheng","1993 ","http://www.gamefaqs.com/arcade/569177-war-of-aero"
"War of the Bugs","Action,Shooter,Scrolling","War of the Bugs is an Action game, developed by Armenia and published by Food and Fun Corp,which was released in 1981.","n/a","n/a","n/a","Armenia","1981 ","http://www.gamefaqs.com/arcade/564066-war-of-the-bugs"
"War of the Grail","Action,Beat-'Em-Up","War of the Grail is an Action game, developed and published by Capcom,which was released in Japan in 2006.","n/a","n/a","n/a","Capcom","2006 ","http://www.gamefaqs.com/arcade/929662-war-of-the-grail"
"War of the Worlds","Action,Shooter,Scrolling","War of the Worlds is an Action game, developed and published by Cinematronics,which was released in 1982.","n/a","n/a","n/a","Cinematronics","1982 ","http://www.gamefaqs.com/arcade/564064-war-of-the-worlds"
"War: Final Assault","Action,Shooter,First-Person,Sci-Fi","War: Final Assault is an Action game, developed and published by Atari Games (Midway),which was released in 1999.","9.2","7.0","n/a","Atari Games (Midway)","1999 ","http://www.gamefaqs.com/arcade/575380-war-final-assault"
"Wardner","Action,General","Wardner is an Action game, developed by Toaplan and published by Taito Corporation,which was released in Japan in 1987.","n/a","8.0","n/a","Toaplan","1988 ","http://www.gamefaqs.com/arcade/584112-wardner"
"Wardner","Action,General","Wardner is an Action game, developed by Toaplan and published by Taito Corporation,which was released in Japan in 1987.","n/a","8.0","n/a","Toaplan","1988 ","http://www.gamefaqs.com/arcade/584112-wardner"
"Warlords","Action,General","Warlords is an Action game, developed and published by Atari Games (Midway),which was released in 1980.","n/a","6.7","n/a","Atari Games (Midway)","1980 ","http://www.gamefaqs.com/arcade/583808-warlords"
"Warp & Warp","Action,General","Warp & Warp is an Action game, developed and published by Namco,which was released in Japan in 1981.","n/a","5.0","n/a","Namco","August 1981 ","http://www.gamefaqs.com/arcade/584187-warp-and-warp"
"Warrior","Action,General","Warrior is an Action game, developed and published by Vectorbeam,which was released in 1978.","n/a","n/a","n/a","Vectorbeam","1978 ","http://www.gamefaqs.com/arcade/584159-warrior"
"Warrior Blade: Rastan Saga Episode III","Action,Beat-'Em-Up","Warrior Blade: Rastan Saga Episode III is an Action game, developed and published by Taito Corporation,which was released in 1991.","6.0","5.2","n/a","Taito Corporation","1991 ","http://www.gamefaqs.com/arcade/575555-warrior-blade-rastan-saga-episode-iii"
"Warriors of Fate","Action,Beat-'Em-Up","Warriors of Fate is an Action game, developed and published by Capcom,which was released in Japan in 1992.","7.4","6.9","n/a","Capcom","1992 ","http://www.gamefaqs.com/arcade/564356-warriors-of-fate"
"World Combat 2","Action,Shooter,Light Gun","World Combat 2 is an Action game, developed and published by Konami,which was released in Japan in 2004.","7.0","n/a","n/a","Konami","2004 ","http://www.gamefaqs.com/arcade/921696-world-combat-2"
"World Combat","Action,Shooter,Light Gun","World Combat is an Action game, developed and published by Konami,which was released in Japan in 2002.","8.0","7.7","n/a","Konami","Jan1, 2003 ","http://www.gamefaqs.com/arcade/915561-world-combat"
"Red Earth","Action,Fighting,2D","Red Earth is an Action game, developed and published by Capcom,which was released in 1996.","8.0","7.4","n/a","Capcom","1996 ","http://www.gamefaqs.com/arcade/564207-red-earth"
"Wasteland Racers 2071","Driving,Racing,Other","Wasteland Racers 2071 is a Driving game, developed and published by Triotech Amusement,which was released in 2006.","n/a","n/a","n/a","Triotech Amusement","Nov 20, 2006 ","http://www.gamefaqs.com/arcade/639171-wasteland-racers-2071"
"Water Match","Sports,General","Water Match is a Sports game, developed and published by Bally Midway,which was released in 1984.","n/a","n/a","n/a","Bally Midway","1984 ","http://www.gamefaqs.com/arcade/569178-water-match"
"Water Ski","Sports,General","Water Ski is a Sports game, developed and published by Taito Corporation,which was released in 1983.","n/a","n/a","n/a","Taito Corporation","1983 ","http://www.gamefaqs.com/arcade/569179-water-ski"
"Wave Runner","Driving,Racing,Arcade","Wave Runner is a Driving game, developed and published by Sega,which was released in 1996.","4.0","7.3","n/a","Sega","1996 ","http://www.gamefaqs.com/arcade/575648-wave-runner"
"Wave Shark","Driving,Racing,Arcade","Wave Shark is a Driving game, developed and published by Konami,which was released in 1996.","n/a","n/a","n/a","Konami","1996 ","http://www.gamefaqs.com/arcade/569180-wave-shark"
"Way Of The Warrior","Action,Fighting,2D","Way Of The Warrior is an Action game, developed and published by American Laser Games,scheduled to be released in 2099.","","","","","","http://www.gamefaqs.com/arcade/569181-way-of-the-warrior"
"Wayne Gretzky's 3D Hockey","Sports,Traditional,Ice Hockey,Sim","Tear up the ice with &quot;The Great One&quot;, and experience lightning-fast skating, blistering one-timers and hard-hitting body checks! Hammer the puck and rip the net... with the world's best! NHLPA and NHL license means real players, team names, logos, and uniforms. Includes all 26 teams, each with 17 available players in their actual NHL lines. Real-time rendered 3D environment with 7 user-selectable cameras allowing players to view the action from all possible angles. Wayne's hockey strategies, skating moves and logic are incorporated into the AI engine.","n/a","6.0","n/a","Midway","1996 ","http://www.gamefaqs.com/arcade/583751-wayne-gretzkys-3d-hockey"
"WEC LeMans","Driving,Racing,Arcade","WEC LeMans is a Driving game, developed and published by Konami,which was released in 1986.","n/a","n/a","n/a","Konami","1986 ","http://www.gamefaqs.com/arcade/569182-wec-lemans"
"Gun Fight","Action,Shooter,Scrolling","Gun Fight is an Action game, developed and published by Taito Corporation,which was released in 1975.","n/a","5.5","n/a","Taito Corporation","1975 ","http://www.gamefaqs.com/arcade/583974-gun-fight"
"WGP","Action,General","WGP is an Action game, developed and published by Taito Corporation,which was released in 1989.","n/a","n/a","n/a","Taito Corporation","1989 ","http://www.gamefaqs.com/arcade/569183-wgp"
"WGP 2","Sports,General","WGP 2 is a Sports game, developed and published by Taito Corporation,which was released in 1990.","n/a","n/a","n/a","Taito Corporation","1990 ","http://www.gamefaqs.com/arcade/569184-wgp-2"
"Wheel of Fortune","Miscellaneous,Trivia / Game Show","Wheel of Fortune is a Miscellaneous game, developed and published by GameTek,which was released in 1989.","n/a","7.0","n/a","GameTek","1989 ","http://www.gamefaqs.com/arcade/569185-wheel-of-fortune"
"Wheels","Driving,Racing,Arcade","Wheels is a Driving game, developed and published by Midway,which was released in 1975.","n/a","n/a","n/a","Midway","1975 ","http://www.gamefaqs.com/arcade/569186-wheels"
"Wheels II","Driving,Racing,Arcade","Wheels II is a Driving game, developed and published by Midway,which was released in 1975.","n/a","n/a","n/a","Midway","1975 ","http://www.gamefaqs.com/arcade/569188-wheels-ii"
"Whiz Quiz","Miscellaneous,Trivia / Game Show","Whiz Quiz is a Miscellaneous game, developed and published by Konami,which was released in 1986.","n/a","n/a","n/a","Konami","1986 ","http://www.gamefaqs.com/arcade/569189-whiz-quiz"
"Who Dunit","Action,Shooter,Scrolling","Who Dunit is an Action game, developed and published by Exidy,which was released in 1988.","n/a","n/a","n/a","Exidy","1988 ","http://www.gamefaqs.com/arcade/569190-who-dunit"
"Who Shot Johnny Rock?","Action,Shooter,Light Gun","It's the rollicking 30's and someone has killed popular singer Johnny Rock in this action-packed gangster whodunit. The player will need to navigate the back streets, gaming halls, funeral parlors and the dirty sections of this city to get at the clues held by a number of shady characters and solve this murder mystery. Bad guys with machine guns provide a high level of shooting action.","","","","","","http://www.gamefaqs.com/arcade/569191-who-shot-johnny-rock"
"Who Wants to be a Millionaire?","Miscellaneous,Trivia / Game Show","All New Millionaire, All New RulesWho Wants To Be A Millionaire for the iPhone and iPod Touch shakes-up the hot seat with two new lifelines and a dramatic new countdown clock.Based on the updated show rules, Who Wants To Be A Millionaire for the iPhone and iPod Touch brings a new intensity to the franchise, but with the classic Millionaire charm we all know by heart.Features• Take the hot seat and test your knowledge with nearly 900 general knowledge questions.• Four different lifelines including:Phone a Friend, Ask the Audience, and the new Double Dip and Ask the Expert• The new countdown clock gives you only seconds to come up with the correct answerCheck out other awesome games from Capcom:Resident Evil&reg; 4, KENKEN&reg;, Resident Evil: Degeneration™, Mega Man&reg; II, Are You Smarter Than A 5TH Grader?&reg; and more!","n/a","n/a","n/a","Eidos Interactive","2001 ","http://www.gamefaqs.com/arcade/567023-who-wants-to-be-a-millionaire"
"Pipi & Bibi's","Action,Platformer,2D","Pipi & Bibi's is an Action game, developed and published by Toaplan,which was released in Japan in 1991.","7.0","9.0","n/a","Toaplan","1991 ","http://www.gamefaqs.com/arcade/568447-pipi-and-bibis"
"Tecmo Knight","Action,Beat-'Em-Up","Tecmo Knight is an Action game, developed and published by Tecmo,which was released in Japan in 1989.","n/a","n/a","n/a","Tecmo","1989 ","http://www.gamefaqs.com/arcade/575532-tecmo-knight"
"Wild Pilot","Action,General","Wild Pilot is an Action game, developed and published by Jaleco Entertainment,which was released in 1992.","n/a","n/a","n/a","Jaleco Entertainment","1992 ","http://www.gamefaqs.com/arcade/569192-wild-pilot"
"Wild Riders","Driving,Racing,Arcade","Wild Riders is a Driving game, developed and published by Sega,which was released in 2001.","n/a","5.0","n/a","Sega","2001 ","http://www.gamefaqs.com/arcade/566667-wild-riders"
